# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
430.2250767; 182.2772248; 165.4336481; -1.5640029; -0.0008236; 29.9999959; 0.0000574
431.7241188; 183.7758482; 165.4429531; -1.5651380; -0.0006899; 29.9999988; -0.0467545
433.2231609; 185.2744811; 165.4507156; -1.5660549; -0.0005310; 29.9976624; -0.7763423
434.7222030; 186.7731285; 165.4572929; -1.5667103; -0.0003366; 29.9588420; -2.0231215
436.2212451; 188.2718976; 165.4631095; -1.5670775; -0.0001613; 29.8574400; -3.5695039
437.7202871; 189.7706216; 165.4685847; -1.5671224; 0.0001702; 29.6776861; -5.2146749
439.2193292; 191.2694647; 165.4744209; -1.5666448; 0.0003172; 29.4131096; -6.7758136
440.7183713; 192.7689218; 165.4809426; -1.5662903; 0.0001510; 29.0657282; -8.0953685
442.2174134; 194.2687314; 165.4878049; -1.5661923; -0.0000043; 28.6451734; -9.0386770
443.7164555; 195.7685030; 165.4946726; -1.5662636; -0.0000921; 28.1681957; -9.4472829
445.2154975; 197.2675829; 165.5013235; -1.5664827; -0.0001999; 27.6608658; -9.4518408
446.7145396; 198.7663652; 165.5075103; -1.5668924; -0.0003498; 27.1438038; -9.4212925
448.2135817; 200.2655169; 165.5129040; -1.5675537; -0.0005416; 26.6184195; -9.3794859
449.7126238; 201.7648668; 165.5170802; -1.5685202; -0.0007491; 26.0848570; -9.3397981
451.2116659; 203.2642423; 165.5195727; -1.5697976; -0.0009475; 25.5424796; -9.3083323
452.7107079; 204.7634750; 165.5199357; -1.5713603; -0.0011522; 24.9902201; -9.2784363
454.2097500; 206.2624158; 165.5176981; -1.5732849; -0.0014294; 24.4273120; -9.2261549
455.7087921; 207.7612650; 165.5122165; -1.5757203; -0.0018229; 23.8544080; -9.1424865
457.2078342; 209.2608500; 165.5025920; -1.5788405; -0.0023469; 23.2727918; -8.9979871
458.7068763; 210.7603843; 165.4876548; -1.5828472; -0.0030260; 22.6858131; -8.8133611
460.2059183; 212.2597162; 165.4658897; -1.5879932; -0.0038816; 22.0957669; -8.5900865
461.7049604; 213.7587032; 165.4353815; -1.5945613; -0.0049300; 21.5050951; -8.3307838
463.2040025; 215.2571938; 165.3937784; -1.6028552; -0.0061838; 20.9163267; -8.0383877
464.7030446; 216.7550007; 165.3382659; -1.6131930; -0.0076546; 20.3320673; -7.7151726
466.2020866; 218.2518630; 165.2655448; -1.6259101; -0.0093562; 19.7550556; -7.3618970
467.7011287; 219.7473980; 165.1718038; -1.6413650; -0.0113065; 19.1882943; -6.9775155
469.2001708; 221.2410350; 165.0526853; -1.6599459; -0.0135267; 18.6352209; -6.5483021
470.6992129; 222.7327457; 164.9031600; -1.6820818; -0.0160386; 18.1008038; -6.0883095
472.1982550; 224.2206769; 164.7177153; -1.7081968; -0.0188358; 17.5893670; -5.6017376
473.6972970; 225.7026012; 164.4903103; -1.7386847; -0.0218758; 17.1053019; -5.0941954
475.1963391; 227.1761041; 164.2144505; -1.7738428; -0.0250577; 16.6528834; -4.5911311
476.6953812; 228.6380541; 163.8835093; -1.8137682; -0.0282164; 16.2343441; -4.1318202
478.1944233; 230.0845681; 163.4911553; -1.8582885; -0.0311674; 15.8482297; -3.7542237
479.6934654; 231.5110706; 163.0318171; -1.9069844; -0.0337785; 15.4890576; -3.4753728
481.1925074; 232.9124215; 162.5010165; -1.9593213; -0.0360307; 15.1489750; -3.2862469
482.6915495; 234.2830592; 161.8954580; -2.0147933; -0.0379670; 14.8202227; -3.1617209
484.1905916; 235.6174118; 161.2126393; -2.0732730; -0.0400444; 14.4968926; -3.0788454
485.6896337; 236.9082694; 160.4506755; -2.1355342; -0.0428636; 14.1749518; -3.0221542
487.1886758; 238.1476952; 159.6077592; -2.2009375; -0.0446080; 13.8516636; -2.9881372
488.6877178; 239.3277100; 158.6838200; -2.2699317; -0.0474897; 13.5244186; -2.9761416
490.1867599; 240.4389646; 157.6782383; -2.3434897; -0.0506373; 13.1904198; -2.9898643
491.6858020; 241.4707076; 156.5912973; -2.4218297; -0.0540048; 12.8461399; -2.5741047
493.1848441; 242.4110955; 155.4244789; -2.5055352; -0.0575492; 12.5421660; -1.6656865
494.6838862; 243.2474793; 154.1810604; -2.5940207; -0.0601479; 12.3414772; -0.4901172
496.1829282; 243.9686427; 152.8674950; -2.6851926; -0.0610810; 12.2818014; 0.4275363
497.6819703; 244.5667952; 151.4935626; -2.7766589; -0.0607674; 12.3338735; 0.5185395
499.1810124; 245.0374409; 150.0709565; -2.8674246; -0.0603891; 12.3967359; 0.3719054
500.6800545; 245.3774938; 148.6117325; -2.9578452; -0.0603540; 12.4416263; 0.3704500
502.1790965; 245.5843201; 147.1271740; -3.0485622; -0.0601914; 12.4861806; 1.3447399
503.6781386; 245.6582630; 145.6297066; -3.1344122; -0.0534298; 12.6465944; 2.3507934
505.1771807; 245.6131376; 144.1307861; 3.0766134; -0.0444537; 12.9222376; 2.3868615
506.6762228; 245.4672588; 142.6386878; 3.0123044; -0.0419440; 13.1962206; 2.1845106
508.1752649; 245.2277931; 141.1592452; 2.9502028; -0.0408960; 13.4420826; 2.0338964
509.6743069; 244.8983756; 139.6979540; 2.8898930; -0.0395131; 13.6670178; 1.9793583
511.1733490; 244.4832224; 138.2587756; 2.8321069; -0.0375525; 13.8824227; 2.0211114
512.6723911; 243.9869862; 136.8427189; 2.7775731; -0.0350756; 14.0989759; 2.1277847
514.1714332; 243.4175546; 135.4559473; 2.7270594; -0.0322915; 14.3234213; 2.2688078
515.6704753; 242.7823669; 134.0996475; 2.6808570; -0.0294155; 14.5589311; 2.4307724
517.1695173; 242.0877075; 132.7721686; 2.6387548; -0.0268623; 14.8070975; 2.5829167
518.6685594; 241.3398619; 131.4734694; 2.5999774; -0.0250675; 15.0663180; 2.7017361
520.1676015; 240.5438944; 130.2045378; 2.5626163; -0.0253538; 15.3327744; 2.7883608
521.6666436; 239.7003616; 128.9663077; 2.5246165; -0.0250291; 15.6030032; 2.8172964
523.1656857; 238.8125204; 127.7632501; 2.4869751; -0.0253437; 15.8713642; 2.8164980
524.6647277; 237.8779938; 126.5926139; 2.4487236; -0.0256360; 16.1351882; 2.7921488
526.1637698; 236.8982462; 125.4575256; 2.4103623; -0.0254397; 16.3925409; 2.7489333
527.6628119; 235.8756086; 124.3602448; 2.3725643; -0.0248940; 16.6420230; 2.6946536
529.1618540; 234.8128653; 123.3020016; 2.3357895; -0.0241070; 16.8830011; 2.6377309
530.6608961; 233.7128549; 122.2830936; 2.3003336; -0.0231626; 17.1156030; 2.5874859
532.1599381; 232.5783823; 121.3031853; 2.2663866; -0.0221084; 17.3407430; 2.5540191
533.6589802; 231.4121878; 120.3614943; 2.2340854; -0.0209656; 17.5601404; 2.5480158
535.1580223; 230.2169627; 119.4568999; 2.2035530; -0.0197354; 17.7763241; 2.5798866
536.6570644; 228.9953703; 118.5879753; 2.1749241; -0.0184073; 17.9925655; 2.6590001
538.1561065; 227.7500644; 117.7529751; 2.1483618; -0.0169582; 18.2127516; 2.7934989
539.6551485; 226.4837106; 116.9497889; 2.1240747; -0.0153600; 18.4412436; 2.9874321
541.1541906; 225.1990059; 116.1758800; 2.1023179; -0.0135948; 18.6825062; 3.2383286
542.6532327; 223.8986864; 115.4282470; 2.0833585; -0.0116646; 18.9405602; 3.5366302
544.1522748; 222.5855129; 114.7034359; 2.0674360; -0.0095895; 19.2184270; 3.9192784
545.6513168; 221.2633971; 113.9982032; 2.0547496; -0.0073646; 19.5217382; 4.2683592
547.1503589; 219.9332045; 113.3073892; 2.0454018; -0.0051016; 19.8467922; 4.5209539
548.6494010; 218.5974335; 112.6265846; 2.0394949; -0.0027406; 20.1853749; 4.6114976
550.1484431; 217.2587186; 111.9511940; 2.0372046; -0.0002836; 20.5249853; 4.5608880
551.6474852; 215.9197532; 111.2763875; 2.0386605; 0.0022177; 20.8554296; 4.3682471
553.1465272; 214.5832622; 110.5972472; 2.0438475; 0.0046792; 21.1670810; 3.8721578
554.6455693; 213.2518513; 109.9089423; 2.0525949; 0.0070045; 21.4395516; 2.7073847
556.1446114; 211.9270055; 109.2064365; 2.0646203; 0.0090425; 21.6280221; 1.1003841
557.6436535; 210.6116934; 108.4860268; 2.0795927; 0.0108904; 21.7041559; -0.4959021
559.1426956; 209.3083725; 107.7442796; 2.0972193; 0.0125560; 21.6698784; -1.8649645
560.6417376; 208.0194272; 106.9782234; 2.1172363; 0.0141010; 21.5404807; -2.8324651
562.1407797; 206.7472385; 106.1852431; 2.1395176; 0.0156146; 21.3424539; -3.3041901
563.6398218; 205.4942851; 105.3628999; 2.1640843; 0.0171718; 21.1090999; -3.3068171
565.1388639; 204.2632456; 104.5088111; 2.1910172; 0.0187929; 20.8729486; -2.9695376
566.6379060; 203.0570167; 103.6206395; 2.2203638; 0.0204341; 20.6585832; -2.3871384
568.1369480; 201.8772791; 102.6949912; 2.2522448; 0.0221505; 20.4846337; -1.7903708
569.6359901; 200.7286106; 101.7305326; 2.2866229; 0.0237284; 20.3531947; -1.2741201
571.1350322; 199.6151093; 100.7262914; 2.3228332; 0.0244652; 20.2591366; -0.9165484
572.6340743; 198.5394834; 99.6822177; 2.3599180; 0.0250031; 20.1912042; -0.8347875
574.1331164; 197.5039442; 98.5989303; 2.3975752; 0.0252053; 20.1291322; -0.9951389
575.6321584; 196.5103415; 97.4777744; 2.4352571; 0.0250603; 20.0548860; -1.2739007
577.1312005; 195.5592223; 96.3198987; 2.4724431; 0.0245260; 19.9594387; -1.5677538
578.6302426; 194.6497345; 95.1259138; 2.5085778; 0.0235668; 19.8413441; -1.7545202
580.1292847; 193.7832470; 93.9009585; 2.5429658; 0.0222092; 19.7083418; -1.7833033
581.6283268; 192.9586433; 92.6489013; 2.5749897; 0.0204687; 19.5722314; -1.6468453
583.1273688; 192.1736823; 91.3736980; 2.6041355; 0.0184385; 19.4456900; -1.4500547
584.6264109; 191.4245721; 90.0779495; 2.6301708; 0.0163410; 19.3335841; -1.4383989
586.1254530; 190.7060570; 88.7613493; 2.6534917; 0.0148810; 19.2217334; -1.4490277
587.6244951; 190.0180865; 87.4306998; 2.6752389; 0.0144094; 19.1083941; -1.4495632
589.1235371; 189.3588639; 86.0847766; 2.6972786; 0.0151817; 18.9943364; -1.1724103
590.6225792; 188.7316606; 84.7258578; 2.7216058; 0.0174264; 18.9015827; -0.5569709
592.1216213; 188.1397177; 83.3499474; 2.7496934; 0.0201572; 18.8573589; 0.0278388
593.6206634; 187.5886443; 81.9545371; 2.7819256; 0.0227679; 18.8595718; 0.2032663
595.1197055; 187.0855812; 80.5414093; 2.8178090; 0.0249578; 18.8757214; 0.3689757
596.6187475; 186.6367686; 79.1142027; 2.8563934; 0.0264377; 18.9050014; 0.7549637
598.1177896; 186.2442767; 77.6692143; 2.8964597; 0.0268460; 18.9647705; 1.2737665
599.6168317; 185.9098624; 76.2089086; 2.9363414; 0.0262496; 19.0651877; 1.6538468
601.1158738; 185.6329920; 74.7361561; 2.9749628; 0.0253508; 19.1947845; 1.7474108
602.6149159; 185.4122361; 73.2535792; 3.0124299; 0.0247139; 19.3307692; 1.6303154
604.1139579; 185.2465293; 71.7633919; 3.0491686; 0.0243336; 19.4567844; 1.3513439
605.6130000; 185.1352450; 70.2671704; 3.0854380; 0.0238828; 19.5606212; 0.8441444
607.1120421; 185.0775446; 68.7665759; 3.1206860; 0.0230640; 19.6252062; 0.2484602
608.6110842; 185.0717721; 67.2664983; -3.1285974; 0.0222017; 19.6441753; -0.1672578
610.1101263; 185.1157693; 65.7708843; -3.0959565; 0.0214646; 19.6314077; -0.2579425
611.6091683; 185.2079203; 64.2756547; -3.0643007; 0.0207857; 19.6117015; -0.1839117
613.1082104; 185.3467885; 62.7824176; -3.0335769; 0.0201656; 19.5976390; -0.0218412
614.6072525; 185.5309423; 61.2928757; -3.0037309; 0.0195999; 19.5959683; 0.1820618
616.1062946; 185.7588549; 59.8092738; -2.9747254; 0.0190794; 19.6098906; 0.3121626
617.6053367; 186.0283971; 58.3365119; -2.9465585; 0.0185695; 19.6337388; 0.1975649
619.1043787; 186.3391812; 56.8700988; -2.9190506; 0.0181277; 19.6488171; -0.0653677
620.6034208; 186.6899525; 55.4117559; -2.8921404; 0.0177489; 19.6438295; -0.4645742
622.1024629; 187.0794557; 53.9631982; -2.8657689; 0.0174306; 19.6083453; -1.3136559
623.6015050; 187.5063251; 52.5265075; -2.8398573; 0.0171675; 19.5076588; -2.0456427
625.1005470; 187.9702709; 51.1006070; -2.8142248; 0.0170442; 19.3498254; -2.6201242
626.5995891; 188.4705555; 49.6869683; -2.7886587; 0.0171084; 19.1457669; -3.0664958
628.0986312; 189.0066492; 48.2874528; -2.7628269; 0.0173911; 18.9041471; -3.1489636
629.5976733; 189.5794323; 46.9015741; -2.7363992; 0.0178786; 18.6527725; -3.2695341
631.0967154; 190.1894742; 45.5309202; -2.7091376; 0.0184805; 18.3881370; -3.3896405
632.5957574; 190.8369635; 44.1784128; -2.6808822; 0.0192283; 18.1096978; -3.5156248
634.0947995; 191.5224934; 42.8464879; -2.6514113; 0.0201377; 17.8163132; -3.6579889
635.5938416; 192.2480503; 41.5356031; -2.6204793; 0.0211904; 17.5058293; -3.7854798
637.0928837; 193.0165909; 40.2457046; -2.5877009; 0.0225182; 17.1786167; -3.7683668
638.5919258; 193.8278010; 38.9833955; -2.5526884; 0.0242280; 16.8465721; -3.6892295
640.0909678; 194.6836477; 37.7525178; -2.5148180; 0.0263511; 16.5150347; -3.5563213
641.5900099; 195.5866367; 36.5575763; -2.4734778; 0.0288944; 16.1890154; -3.3829112
643.0890520; 196.5396892; 35.4038559; -2.4280929; 0.0318415; 15.8726799; -3.1961784
644.5880941; 197.5480718; 34.2952814; -2.3780801; 0.0350567; 15.5679014; -3.0568423
646.0871362; 198.6150649; 33.2393498; -2.3230757; 0.0383577; 15.2707198; -2.9848837
647.5861782; 199.7403470; 32.2470260; -2.2631301; 0.0415890; 14.9748440; -2.9744445
649.0852203; 200.9244251; 31.3272795; -2.1986416; 0.0443591; 14.6740695; -3.0221002
650.5842624; 202.1653215; 30.4889648; -2.1309325; 0.0458417; 14.3620265; -3.1223204
652.0833045; 203.4582296; 29.7382119; -2.0633044; 0.0441756; 14.0323493; -3.2991635
653.5823466; 204.8078860; 29.0686968; -2.0008918; 0.0373572; 13.6753668; -3.4725209
655.0813886; 206.1833056; 28.4773685; -1.9570248; 0.0204812; 13.2892719; -3.6207301
656.5804307; 207.5718518; 27.9305295; -1.9380215; 0.0076067; 12.8743735; -3.7198529
658.0794728; 208.9704286; 27.4023310; -1.9243188; 0.0140317; 12.4337067; -3.7213987
659.5785149; 210.3859627; 26.9035053; -1.8899389; 0.0328819; 11.9766437; -2.9026615
661.0775570; 211.8168446; 26.4786077; -1.8237497; 0.0541119; 11.6076514; -0.5233213
662.5765990; 213.2838072; 26.1680714; -1.7321545; 0.0659402; 11.5398705; 0.7256957
664.0756411; 214.7760502; 26.0030012; -1.6285456; 0.0713043; 11.6337572; 0.7829883
665.5746832; 216.2768534; 25.9979007; -1.5192467; 0.0741171; 11.7342137; 0.6589371
667.0737253; 217.7679615; 26.1587863; -1.4070894; 0.0755454; 11.8180929; 0.4667346
668.5727673; 219.2297692; 26.4860360; -1.2940043; 0.0756195; 11.8771474; 0.4853491
670.0718094; 220.6451695; 26.9763075; -1.1806830; 0.0745676; 11.9382473; 1.9180076
671.5708515; 221.9988988; 27.6177928; -1.0793144; 0.0603131; 12.1767030; 3.1259640
673.0698936; 223.2901422; 28.3781563; -1.0021192; 0.0445150; 12.5556362; 3.2219485
674.5689357; 224.5264546; 29.2254962; -0.9389384; 0.0399226; 12.9345921; 3.2026246
676.0679777; 225.7098897; 30.1454884; -0.8820068; 0.0360357; 13.3005793; 3.2713120
677.5670198; 226.8420304; 31.1280834; -0.8309690; 0.0320427; 13.6642994; 3.4289682
679.0660619; 227.9257972; 32.1639230; -0.7860757; 0.0278788; 14.0354342; 3.6446001
680.5651040; 228.9653832; 33.2441786; -0.7473709; 0.0238063; 14.4194394; 3.8886604
682.0641461; 229.9657376; 34.3608780; -0.7145771; 0.0199942; 14.8181903; 4.1408165
683.5631881; 230.9320472; 35.5070391; -0.6872133; 0.0165499; 15.2313256; 4.3904713
685.0622302; 231.8693725; 36.6766913; -0.6646937; 0.0135281; 15.6574673; 4.6176739
686.5612723; 232.7827944; 37.8653107; -0.6463909; 0.0109276; 16.0934911; 4.8240389
688.0603144; 233.6766249; 39.0689122; -0.6316837; 0.0087404; 16.5367267; 5.0055216
689.5593565; 234.5546180; 40.2842945; -0.6199534; 0.0069724; 16.9844136; 5.1581186
691.0583985; 235.4198148; 41.5088186; -0.6106318; 0.0055120; 17.4337254; 5.2721116
692.5574406; 236.2746096; 42.7402770; -0.6031088; 0.0046920; 17.8813035; 5.3329154
694.0564827; 237.1206417; 43.9776774; -0.5963986; 0.0043482; 18.3229240; 5.3485127
695.5555248; 237.9586107; 45.2206200; -0.5900131; 0.0041933; 18.7553948; 5.3488957
697.0545669; 238.7887308; 46.4687782; -0.5838184; 0.0040718; 19.1781457; 5.3485305
698.5536089; 239.6112162; 47.7219800; -0.5778011; 0.0039639; 19.5917487; 5.3471577
700.0526510; 240.4262372; 48.9800426; -0.5719304; 0.0038702; 19.9966959; 5.3448616
701.5516931; 241.2339453; 50.2428117; -0.5661955; 0.0037863; 20.3934350; 5.3417036
703.0507352; 242.0344740; 51.5101449; -0.5605803; 0.0036980; 20.7823740; 5.3380686
704.5497772; 242.8279718; 52.7818949; -0.5551361; 0.0035282; 21.1639091; 5.3346621
706.0488193; 243.6147485; 54.0578179; -0.5500634; 0.0032020; 21.5384497; 5.3315061
707.5478614; 244.3954082; 55.3374962; -0.5455937; 0.0027422; 21.9063716; 5.3278895
709.0469035; 245.1708106; 56.6203695; -0.5418724; 0.0022188; 22.2679720; 5.3233762
710.5459456; 245.9419449; 57.9058151; -0.5389464; 0.0016942; 22.6234946; 5.3177385
712.0449876; 246.7098083; 59.1932195; -0.5367744; 0.0012169; 22.9731482; 5.3109894
713.5440297; 247.4753149; 60.4820295; -0.5352690; 0.0008049; 23.3171252; 5.3032520
715.0430718; 248.2392577; 61.7717702; -0.5343293; 0.0004610; 23.6556109; 5.2946593
716.5421139; 249.0023008; 63.0620472; -0.5338552; 0.0001819; 23.9887840; 5.2853445
718.0411560; 249.7649845; 64.3525407; -0.5337548; -0.0000396; 24.3168186; 5.2754226
719.5401980; 250.5277379; 65.6429970; -0.5339480; -0.0002116; 24.6398829; 5.2649855
721.0392401; 251.2908948; 66.9332191; -0.5343665; -0.0003418; 24.9581389; 5.2541044
722.5382822; 252.0547074; 68.2230571; -0.5349532; -0.0004373; 25.2717420; 5.2428333
724.0373243; 252.8193612; 69.5124005; -0.5356610; -0.0005043; 25.5808405; 5.2312135
725.5363664; 253.5849859; 70.8011713; -0.5364513; -0.0005482; 25.8855755; 5.2192768
727.0354084; 254.3516665; 72.0893176; -0.5372930; -0.0005734; 26.1860812; 5.2070477
728.5344505; 255.1194519; 73.3768087; -0.5381611; -0.0005839; 26.4824851; 5.1945459
730.0334926; 255.8883620; 74.6636311; -0.5390359; -0.0005828; 26.7749081; 5.1817872
731.5325347; 256.6583946; 75.9497845; -0.5399022; -0.0005727; 27.0634650; 5.1687847
733.0315768; 257.4295301; 77.2352790; -0.5407482; -0.0005559; 27.3482648; 5.1555496
734.5306188; 258.2017358; 78.5201325; -0.5415653; -0.0005342; 27.6294111; 5.1408826
736.0296609; 258.9749615; 79.8043555; -0.5423472; -0.0005090; 27.9069375; 5.1270787
737.5287030; 259.7491653; 81.0879867; -0.5430898; -0.0004817; 28.1809966; 5.1131993
739.0277451; 260.5242954; 82.3710589; -0.5437904; -0.0004530; 28.4516849; 5.0991147
740.5267872; 261.3002965; 83.6536046; -0.5444477; -0.0004239; 28.7190868; 5.0848280
742.0258292; 262.0771127; 84.9356573; -0.5450614; -0.0003949; 28.9832830; 5.0703225
743.5248713; 262.8546882; 86.2172503; -0.5456320; -0.0003665; 29.2443489; 4.9121217
745.0239134; 263.6329682; 87.4984159; -0.5461612; -0.0003397; 29.4950657; 4.1799376
746.5229555; 264.4119017; 88.7791849; -0.5466529; -0.0003168; 29.7067451; 3.0679112
748.0219975; 265.1914444; 90.0595835; -0.5471139; -0.0002990; 29.8611547; 1.8478507
749.5210396; 265.9715618; 91.3396320; -0.5475519; -0.0002861; 29.9537739; 0.7850120
751.0200817; 266.7522287; 92.6193455; -0.5479734; -0.0002768; 29.9930342; 0.1393347
752.5191238; 267.5334266; 93.8987345; -0.5483826; -0.0002695; 29.9999973; -0.0000244
754.0181659; 268.3151409; 95.1778074; -0.5487811; -0.0002621; 29.9999961; -0.0000219
755.5172079; 269.0973573; 96.4565725; -0.5491681; -0.0002541; 29.9999950; -0.0000001
757.0162500; 269.8800604; 97.7350388; -0.5495433; -0.0002465; 29.9999950; -0.0000001
758.5152921; 270.6632354; 99.0132146; -0.5499079; -0.0002405; 29.9999950; -0.0000001
760.0143342; 271.4468708; 100.2911067; -0.5502654; -0.0002371; 29.9999950; -0.0000001
761.5133763; 272.2309600; 101.5687189; -0.5506202; -0.0002372; 29.9999950; -0.0000001
763.0124183; 273.0155031; 102.8460509; -0.5509781; -0.0002414; 29.9999950; -0.0000001
764.5114604; 273.8005081; 104.1230976; -0.5513456; -0.0002501; 29.9999950; -0.0000001
766.0105025; 274.5859918; 105.3998490; -0.5517297; -0.0002636; 29.9999950; -0.0000001
767.5095446; 275.3719800; 106.6762896; -0.5521375; -0.0002819; 29.9999950; -0.0000001
769.0085867; 276.1585080; 107.9523979; -0.5525765; -0.0003051; 29.9999950; -0.0000001
770.5076287; 276.9456208; 109.2281477; -0.5530539; -0.0003331; 29.9999950; -0.0000001
772.0066708; 277.7333719; 110.5035056; -0.5535770; -0.0003660; 29.9999950; -0.0000001
773.5057129; 278.5218266; 111.7784364; -0.5541530; -0.0004033; 29.9999950; -0.0000001
775.0047550; 279.3110532; 113.0528917; -0.5547878; -0.0004453; 29.9999950; -0.0000001
776.5037971; 280.1011409; 114.3268340; -0.5554915; -0.0004917; 29.9999950; -0.0000000
778.0028391; 280.8921703; 115.6002019; -0.5562592; -0.0005481; 29.9999950; -0.0000000
779.5018812; 281.6842431; 116.8728702; -0.5571908; -0.0006832; 29.9999950; 0.0000001
781.0009233; 282.4776279; 118.1447929; -0.5582443; -0.0007112; 29.9999950; 0.0000001
782.4999654; 283.2723886; 119.4159878; -0.5592240; -0.0005982; 29.9999950; 0.0000002
783.9990074; 284.0682143; 120.6862814; -0.5601130; -0.0005881; 29.9999950; 0.0000002
785.4980495; 284.8651087; 121.9557997; -0.5609785; -0.0005663; 29.9999950; 0.0000002
786.9970916; 285.6630964; 123.2246688; -0.5618084; -0.0005409; 29.9999950; 0.0000002
788.4961337; 286.4621320; 124.4929235; -0.5625971; -0.0005107; 29.9999950; 0.0000001
789.9951758; 287.2621560; 125.7605960; -0.5633371; -0.0004758; 29.9999950; 0.0000001
791.4942178; 288.0631019; 127.0277270; -0.5640215; -0.0004361; 29.9999950; 0.0000001
792.9932599; 288.8648915; 128.2943593; -0.5646430; -0.0003918; 29.9999950; 0.0000001
794.4923020; 289.6674374; 129.5605411; -0.5651945; -0.0003425; 29.9999950; 0.0000001
795.9913441; 290.4706422; 130.8263248; -0.5656684; -0.0002883; 29.9999950; 0.0000001
797.4903862; 291.2743980; 132.0917684; -0.5660573; -0.0002290; 29.9999950; 0.0000001
798.9894282; 292.0785872; 133.3569352; -0.5663531; -0.0001644; 29.9999950; 0.0000001
800.4884703; 292.8830815; 134.6218945; -0.5665479; -0.0000944; 29.9999950; 0.0000001
801.9875124; 293.6877420; 135.8867221; -0.5666332; -0.0000187; 29.9999950; 0.0000001
803.4865545; 294.4924195; 137.1515008; -0.5666005; 0.0000627; 29.9999951; 0.0000001
804.9855966; 295.2969684; 138.4163435; -0.5664411; 0.0001500; 29.9999951; 0.0000001
806.4846386; 296.1012575; 139.6814097; -0.5661464; 0.0002434; 29.9999951; 0.0000001
807.9836807; 296.9050975; 140.9467915; -0.5657080; 0.0003421; 29.9999951; 0.0000001
809.4827228; 297.7082956; 142.2125989; -0.5651181; 0.0004458; 29.9999951; 0.0000001
810.9817649; 298.5106498; 143.4789475; -0.5643696; 0.0005535; 29.9999951; 0.0000001
812.4808070; 299.3119507; 144.7459582; -0.5634576; 0.0006636; 29.9999951; 0.0000001
813.9798490; 300.1119841; 146.0137554; -0.5623797; 0.0007740; 29.9999951; 0.0000001
815.4788911; 300.9105360; 147.2824642; -0.5611377; 0.0008814; 29.9999951; 0.0000122
816.9779332; 301.7073983; 148.5522063; -0.5597394; 0.0009812; 29.9999957; 0.0000349
818.4769753; 302.5023782; 149.8230951; -0.5582001; 0.0010679; 29.9999974; -0.0315292
819.9760174; 303.2953085; 151.0952285; -0.5565454; 0.0011339; 29.9984219; -0.3367331
821.4750594; 304.0860630; 152.3686798; -0.5548133; 0.0011712; 29.9815904; -1.4014994
822.9741015; 304.8745709; 153.6434896; -0.5530509; 0.0011752; 29.9114351; -3.0103152
824.4731436; 305.6608253; 154.9196604; -0.5513100; 0.0011438; 29.7601877; -4.9365593
825.9721857; 306.4448888; 156.1971545; -0.5496454; 0.0010748; 29.5104821; -6.9396032
827.4712277; 307.2268969; 157.4758917; -0.5481153; 0.0009659; 29.1558406; -8.7928716
828.9702698; 308.0071442; 158.7558847; -0.5467765; 0.0008196; 28.7001963; -10.1227874
830.4693119; 308.7858880; 160.0369194; -0.5456914; 0.0006263; 28.1665103; -10.6120716
831.9683540; 309.5634242; 161.3186619; -0.5449163; 0.0004055; 27.5959493; -10.7098114
833.4673961; 310.3401634; 162.6008600; -0.5444622; 0.0002014; 27.0079155; -10.7573056
834.9664381; 311.1164914; 163.8832788; -0.5442827; 0.0000423; 26.4040943; -10.7765469
836.4654802; 311.8927278; 165.1657247; -0.5443412; -0.0001218; 25.7850189; -10.7945177
837.9645223; 312.6691899; 166.4480061; -0.5446590; -0.0003048; 25.1496387; -10.8142974
839.4635644; 313.4462305; 167.7299103; -0.5452679; -0.0005107; 24.4965743; -10.8339983
840.9626065; 314.2242266; 169.0112106; -0.5461495; -0.0006564; 23.8243765; -10.8162445
842.4616485; 315.0034424; 170.2917501; -0.5471476; -0.0006560; 23.1338043; -10.7461813
843.9606906; 315.7838682; 171.5715398; -0.5479975; -0.0004536; 22.4266571; -10.6118707
845.4597327; 316.5650957; 172.8508362; -0.5483269; 0.0000480; 21.7057519; -10.4033275
846.9587748; 317.3461424; 174.1302478; -0.5476110; 0.0009469; 20.9749759; -10.1122882
848.4578169; 318.1252579; 175.4108492; -0.5451743; 0.0023468; 20.2393706; -9.7307026
849.9568589; 318.8997161; 176.6942893; -0.5401812; 0.0043568; 19.5053495; -9.2501385
851.4559010; 319.6655854; 177.9828872; -0.5316263; 0.0070942; 18.7810001; -8.6615183
852.9549431; 320.4174704; 179.2796972; -0.5183389; 0.0106616; 18.0764489; -7.9535153
854.4539852; 321.1482760; 180.5885191; -0.4990424; 0.0151100; 17.4043873; -7.1366468
855.9530273; 321.8490118; 181.9136977; -0.4724646; 0.0203845; 16.7784513; -6.2270246
857.4520693; 322.5087614; 183.2597400; -0.4375258; 0.0262519; 16.2125656; -5.2708033
858.9511114; 323.1150124; 184.6306689; -0.3937105; 0.0321733; 15.7176644; -4.3977799
860.4501535; 323.6545934; 186.0291030; -0.3414307; 0.0374893; 15.2924837; -3.7566351
861.9491956; 324.1149644; 187.4554700; -0.2818503; 0.0419060; 14.9196967; -3.3789493
863.4482376; 324.4850253; 188.9077769; -0.2162148; 0.0455909; 14.5762470; -3.1913830
