# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
862.8681288; 333.9088308; 257.5724403; 1.5564471; 0.0047131; 28.2640025; 4.8007164
865.8641987; 330.9132115; 257.5977402; 1.5670559; 0.0023325; 28.7683924; 4.7827372
868.8602686; 327.9171650; 257.6008218; 1.5720398; 0.0012831; 29.2622493; 4.7648255
871.8563385; 324.9211087; 257.5919649; 1.5753736; 0.0010440; 29.7461045; 2.5315276
874.8524084; 321.9251116; 257.5736846; 1.5783965; 0.0009863; 30.0000000; 0.0000000
877.8484782; 318.9291717; 257.5465510; 1.5812875; 0.0009430; 30.0000000; 0.0000000
880.8445481; 315.9333264; 257.5109532; 1.5840469; 0.0008991; 30.0000000; 0.0000000
883.8406180; 312.9375867; 257.4672853; 1.5866750; 0.0008551; 30.0000000; 0.0000000
886.8366879; 309.9419695; 257.4159425; 1.5891708; 0.0008109; 30.0000000; 0.0000000
889.8327578; 306.9464857; 257.3573219; 1.5915340; 0.0007665; 30.0000000; 0.0000000
892.8288277; 303.9511443; 257.2918222; 1.5937639; 0.0007220; 30.0000000; 0.0000000
895.8248976; 300.9559511; 257.2198432; 1.5958603; 0.0006774; 30.0000000; 0.0000000
898.8209675; 297.9609096; 257.1417855; 1.5978228; 0.0006327; 30.0000000; 0.0000000
901.8170374; 294.9660210; 257.0580507; 1.5996513; 0.0005879; 30.0000000; 0.0000000
904.8131073; 291.9712838; 256.9690410; 1.6013456; 0.0005431; 30.0000000; 0.0000000
907.8091772; 288.9766948; 256.8751588; 1.6029054; 0.0004982; 30.0000000; 0.0000000
910.8052471; 285.9822486; 256.7768068; 1.6043308; 0.0004533; 30.0000000; 0.0000000
913.8013169; 282.9879380; 256.6743883; 1.6056216; 0.0004084; 30.0000000; 0.0000000
916.7973868; 279.9937545; 256.5683062; 1.6067778; 0.0003634; 30.0000000; 0.0000000
919.7934567; 276.9996877; 256.4589639; 1.6077993; 0.0003185; 30.0000000; 0.0000000
922.7895266; 274.0057261; 256.3467647; 1.6086862; 0.0002735; 30.0000000; 0.0000000
925.7855965; 271.0118571; 256.2321118; 1.6094383; 0.0002286; 30.0000000; 0.0000000
928.7816664; 268.0180669; 256.1154088; 1.6100558; 0.0001836; 30.0000000; 0.0000000
931.7777363; 265.0243411; 255.9970591; 1.6105384; 0.0001386; 30.0000000; 0.0000000
934.7738062; 262.0306645; 255.8774662; 1.6108863; 0.0000936; 30.0000000; 0.0000000
937.7698761; 259.0370215; 255.7570338; 1.6110993; 0.0000486; 30.0000000; 0.0000000
940.7659460; 256.0433960; 255.6361658; 1.6111773; 0.0000035; 30.0000000; 0.0000000
943.7620159; 253.0497718; 255.5152662; 1.6111204; -0.0000416; 30.0000000; 0.0000000
946.7580858; 250.0561328; 255.3947393; 1.6109283; -0.0000867; 30.0000000; 0.0000000
949.7541556; 247.0624628; 255.2749898; 1.6106010; -0.0001318; 30.0000000; 0.0000000
952.7502255; 244.0687461; 255.1564226; 1.6101384; -0.0001770; 30.0000000; 0.0000000
955.7462954; 241.0749673; 255.0394431; 1.6095403; -0.0002222; 30.0000000; 0.0000000
958.7423653; 238.0811121; 254.9244570; 1.6088067; -0.0002675; 30.0000000; 0.0000000
961.7384352; 235.0871654; 254.8118708; 1.6079372; -0.0003128; 30.0000000; 0.0000000
964.7345051; 232.0931180; 254.7020904; 1.6069322; -0.0003586; 30.0000000; 0.0000000
967.7305750; 229.0989576; 254.5955206; 1.6058015; -0.0003864; 30.0000000; 0.0000000
970.7266449; 226.1046706; 254.4924081; 1.6046336; -0.0003928; 30.0000000; 0.0000000
973.7227148; 223.1102609; 254.3928190; 1.6034485; -0.0003984; 30.0000000; 0.0000000
976.7187847; 220.1157350; 254.2968044; 1.6022460; -0.0004042; 30.0000000; 0.0000000
979.7148546; 217.1210948; 254.2044166; 1.6010263; -0.0004100; 30.0000000; 0.0000000
982.7109245; 214.1263432; 254.1157070; 1.5997894; -0.0004157; 30.0000000; 0.0000000
985.7069943; 211.1314833; 254.0307276; 1.5985353; -0.0004214; 30.0000000; 0.0000000
988.7030642; 208.1365184; 253.9495297; 1.5972641; -0.0004272; 30.0000000; 0.0000000
991.6991341; 205.1414518; 253.8721648; 1.5959757; -0.0004329; 30.0000000; 0.0000000
994.6952040; 202.1462873; 253.7986843; 1.5946703; -0.0004386; 30.0000000; 0.0000000
997.6912739; 199.1510287; 253.7291395; 1.5933477; -0.0004443; 30.0000000; 0.0000000
1000.6873438; 196.1556800; 253.6635817; 1.5920081; -0.0004500; 30.0000000; 0.0000000
1003.6834137; 193.1602456; 253.6020621; 1.5906515; -0.0004557; 30.0000000; 0.0000000
1006.6794836; 190.1647298; 253.5446318; 1.5892778; -0.0004613; 30.0000000; 0.0000000
1009.6755535; 187.1691373; 253.4913421; 1.5878870; -0.0004670; 30.0000000; 0.0000000
1012.6716234; 184.1734731; 253.4422440; 1.5864793; -0.0004727; 30.0000000; 0.0000000
1015.6676933; 181.1777423; 253.3973887; 1.5850544; -0.0004784; 30.0000000; 0.0000000
1018.6637632; 178.1819500; 253.3568275; 1.5836125; -0.0004841; 30.0000000; 0.0000000
1021.6598330; 175.1861020; 253.3206116; 1.5821535; -0.0004898; 30.0000000; 0.0000000
1024.6559029; 172.1902039; 253.2887921; 1.5806775; -0.0004955; 30.0000000; 0.0000000
1027.6519728; 169.1942617; 253.2614205; 1.5791843; -0.0005012; 30.0000000; 0.0000000
1030.6480427; 166.1982817; 253.2385480; 1.5776740; -0.0005070; 30.0000000; 0.0000000
1033.6441126; 163.2022703; 253.2202262; 1.5761465; -0.0005127; 30.0000000; 0.0000000
1036.6401825; 160.2062341; 253.2065065; 1.5746018; -0.0005184; 30.0000000; 0.0000000
1039.6362524; 157.2101801; 253.1974406; 1.5730399; -0.0005242; 30.0000000; 0.0000000
1042.6323223; 154.2141154; 253.1930802; 1.5714607; -0.0005300; 30.0000000; 0.0000000
1045.6283922; 151.2180474; 253.1934771; 1.5698641; -0.0005358; 30.0000000; 0.0000000
1048.6244621; 148.2219838; 253.1986833; 1.5682502; -0.0005416; 30.0000000; 0.0000000
1051.6205320; 145.2259324; 253.2087510; 1.5666189; -0.0005474; 30.0000000; 0.0000000
1054.6166019; 142.2299015; 253.2237323; 1.5649701; -0.0005532; 30.0000000; 0.0000000
1057.6126717; 139.2338993; 253.2436796; 1.5633038; -0.0005591; 30.0000000; 0.0000000
1060.6087416; 136.2379346; 253.2686457; 1.5616199; -0.0005650; 30.0000000; 0.0000000
1063.6048115; 133.2420163; 253.2986831; 1.5599183; -0.0005709; 30.0000000; 0.0000000
1066.6008814; 130.2461536; 253.3338448; 1.5581990; -0.0005768; 30.0000000; 0.0000000
1069.5969513; 127.2503560; 253.3741840; 1.5564618; -0.0005828; 30.0000000; 0.0000000
1072.5930212; 124.2546333; 253.4197540; 1.5547068; -0.0005888; 30.0000000; 0.0000000
1075.5890911; 121.2589954; 253.4706084; 1.5529338; -0.0005948; 30.0000000; 0.0000000
1078.5851610; 118.2634527; 253.5268009; 1.5511428; -0.0006008; 30.0000000; 0.0000000
1081.5812309; 115.2680159; 253.5883856; 1.5493336; -0.0006069; 30.0000000; 0.0000000
1084.5773008; 112.2726958; 253.6554166; 1.5475062; -0.0006130; 30.0000000; 0.0000000
1087.5733707; 109.2775037; 253.7279486; 1.5456605; -0.0006191; 30.0000000; 0.0000000
1090.5694406; 106.2824511; 253.8060363; 1.5437964; -0.0006253; 30.0000000; 0.0000000
1093.5655104; 103.2875498; 253.8897348; 1.5419137; -0.0006315; 30.0000000; 0.0000000
1096.5615803; 100.2928121; 253.9790994; 1.5400124; -0.0006377; 30.0000000; 0.0000000
1099.5576502; 97.2982504; 254.0741858; 1.5380924; -0.0006440; 30.0000000; 0.0000000
1102.5537201; 94.3038774; 254.1750498; 1.5361535; -0.0006503; 30.0000000; 0.0000000
1105.5497900; 91.3097065; 254.2817479; 1.5341956; -0.0006567; 30.0000000; 0.0000000
1108.5458599; 88.3157510; 254.3943364; 1.5322187; -0.0006631; 30.0000000; 0.0000000
1111.5419298; 85.3220248; 254.5128725; 1.5302225; -0.0006695; 30.0000000; 0.0000000
1114.5379997; 82.3285422; 254.6374133; 1.5282069; -0.0006760; 30.0000000; 0.0000000
1117.5340696; 79.3353177; 254.7680164; 1.5261719; -0.0006825; 30.0000000; 0.0000000
1120.5301395; 76.3423662; 254.9047400; 1.5241173; -0.0006891; 30.0000000; 0.0000000
1123.5262094; 73.3497031; 255.0476423; 1.5220428; -0.0006957; 30.0000000; 0.0000000
1126.5222793; 70.3573440; 255.1967821; 1.5199485; -0.0007024; 30.0000000; 0.0000000
1129.5183491; 67.3653051; 255.3522186; 1.5178341; -0.0007091; 30.0000000; 0.0000000
1132.5144190; 64.3736028; 255.5140113; 1.5156995; -0.0007159; 30.0000000; 0.0000000
1135.5104889; 61.3822541; 255.6822203; 1.5135444; -0.0007227; 30.0000000; 0.0000000
1138.5065588; 58.3912762; 255.8569061; 1.5113689; -0.0007296; 30.0000000; 0.0000000
1141.5026287; 55.4006869; 256.0381294; 1.5091726; -0.0007365; 30.0000000; -6.4151399
1144.4986986; 52.4105044; 256.2259517; 1.5069554; -0.0007435; 29.3523353; -11.8978945
1147.4947685; 49.4207473; 256.4204347; 1.5047171; -0.0007506; 28.1116655; -11.9007042
1150.4908384; 46.4314476; 256.6216400; 1.5024579; -0.0007575; 26.8133373; -11.9047308
1153.4869083; 43.4426132; 256.8296308; 1.5001762; -0.0007656; 25.4483839; -11.9089193
1156.4829782; 40.4542654; 257.0444711; 1.4978761; -0.0007696; 24.0054230; -11.9166575
1159.4790481; 37.4664146; 257.2662220; 1.4955435; -0.0007882; 22.4689576; -11.9175861
1162.4751180; 34.4791157; 257.4949604; 1.4932235; -0.0007573; 20.8192751; -11.9030328
1165.4711878; 31.4923091; 257.7306952; 1.4907718; -0.0008928; 19.0293873; -11.9029710
1168.4672577; 28.5058729; 257.9721436; 1.4904051; 0.0008261; 17.0526629; -10.8256376
1171.4633276; 25.5200967; 258.2023806; 1.4999071; 0.0058230; 15.0307877; -10.1788871
1174.4593975; 22.5300398; 258.3799636; 1.5259968; 0.0116666; 12.8425568; -6.2469056
1177.4554674; 19.5324074; 258.4235090; 1.6050497; 0.0457477; 11.2915425; -2.4198285
1180.4515373; 16.5619930; 258.0580144; 1.8010644; 0.0854060; 10.6300979; -1.9573752
1183.4476072; 13.7715806; 256.9852995; 2.0745642; 0.0908028; 10.0633055; -2.2234189
1186.4436771; 11.3735144; 255.1899711; 2.3555822; 0.0982325; 9.3780105; -2.4622623
1189.4397470; 9.6025822; 252.7665599; 2.6777740; 0.1309347; 8.5552826; -0.0455749
1192.4358169; 8.8657711; 249.9367597; 3.0898965; 0.1645644; 8.5393073; -0.0455749
1195.4318868; 9.2725732; 247.0462593; -2.8343867; 0.1185481; 8.5233021; 3.3424668
1198.4279567; 10.6523310; 244.3695907; -2.5143618; 0.0930086; 9.6267963; 3.3224834
1201.4240265; 12.7467223; 242.1943119; -2.2384632; 0.0898089; 10.6105604; 1.8185922
1204.4200964; 15.3333522; 240.6745305; -1.9754227; 0.0694077; 11.1122117; 3.3522793
1207.4161663; 18.1868826; 239.7150830; -1.8358749; 0.0300584; 11.9820105; 5.2102696
1210.4122362; 21.0982302; 239.0415908; -1.7674290; 0.0159922; 13.2207882; 5.1907567
1213.4083061; 24.0642086; 238.5174303; -1.7264531; 0.0110769; 14.3489714; 5.1713169
1216.4043760; 27.0334244; 238.0955146; -1.6995299; 0.0065963; 15.3909140; 5.1519499
1219.4004459; 29.9979314; 237.7378868; -1.6818854; 0.0064158; 16.3631121; 5.1326554
1222.3965158; 32.9685024; 237.4396434; -1.6578885; 0.0099481; 17.2773559; 5.1134331
1225.3925857; 35.9533595; 237.2229298; -1.6297742; 0.0081967; 18.1424208; 5.0942829
1228.3886556; 38.9467956; 237.0810466; -1.6070016; 0.0071779; 18.9650491; 5.0752043
1231.3847255; 41.9423104; 237.0037284; -1.5865426; 0.0064974; 19.7505549; 5.0561972
1234.3807954; 44.9385015; 236.9846372; -1.5681521; 0.0057896; 20.5032159; 5.0372613
1237.3768652; 47.9346358; 237.0174158; -1.5519446; 0.0050327; 21.2265361; 5.0183964
1240.3729351; 50.9301131; 237.0953231; -1.5380369; 0.0042528; 21.9234296; 4.9996020
1243.3690050; 53.9246217; 237.2113942; -1.5264646; 0.0034721; 22.5963511; 4.9808781
1246.3650749; 56.9179461; 237.3586127; -1.5172402; 0.0026807; 23.2473912; 4.9622243
1249.3611448; 59.9094507; 237.5295393; -1.5107760; 0.0015673; 23.8783488; 4.9436403
1252.3572147; 62.8997351; 237.7145115; -1.5078365; 0.0004025; 24.4907845; 4.9251259
1255.3532846; 65.8898005; 237.9030846; -1.5083683; -0.0007580; 25.0860632; 4.9066809
1258.3493545; 68.8802407; 238.0848555; -1.5123886; -0.0019268; 25.6653869; -4.4296573
1261.3454244; 71.8716290; 238.2493416; -1.5199345; -0.0031140; 25.1429704; -9.8765944
1264.3414943; 74.8643366; 238.3858865; -1.5310783; -0.0043309; 23.9371474; -9.4451640
1267.3375642; 77.8584891; 238.4835737; -1.5459067; -0.0055725; 22.7242224; -9.1207337
1270.3336341; 80.8536488; 238.5312267; -1.5645161; -0.0068607; 21.4880797; -9.0456182
1273.3297039; 83.8486640; 238.5175563; -1.5866984; -0.0078744; 20.1874952; -9.0205781
1276.3257738; 86.8421805; 238.4330704; -1.6119393; -0.0090538; 18.8011276; -8.1106741
1279.3218437; 89.8319874; 238.2649957; -1.6443364; -0.0133818; 17.4608735; -4.4497412
1282.3179136; 92.8101285; 237.9704120; -1.7022570; -0.0277629; 16.6798871; -0.1732379
1285.3139835; 95.7442838; 237.4332268; -1.8093813; -0.0432931; 16.6487407; -0.1732379
1288.3100534; 98.6082043; 236.5270329; -1.9439537; -0.0428260; 16.6175360; 0.0013241
1291.3061233; 101.3710740; 235.2311104; -2.0747462; -0.0431983; 16.6177747; -0.1018131
1294.3021932; 103.9109918; 233.5861321; -2.2136464; -0.0322904; 16.5994084; 2.9304874
1297.2982631; 106.2285828; 231.8219794; -2.2041235; 0.0167080; 17.1201708; 5.1168123
1300.2943330; 108.6422740; 230.0539438; -2.2292065; -0.0304135; 17.9933572; -0.0287337
1303.2904029; 110.9231398; 228.1102578; -2.3264066; -0.0349270; 17.9885721; -0.3930575
1306.2864728; 112.9954544; 225.9448127; -2.4308603; -0.0367574; 17.9229872; -0.2000218
1309.2825426; 114.8234571; 223.5672552; -2.5416512; -0.0374959; 17.8895196; -0.2000218
1312.2786125; 116.3802830; 221.0092348; -2.6432856; -0.0286408; 17.8559893; 2.6689887
1315.2746824; 117.7119372; 218.3278268; -2.7127500; -0.0179304; 18.2983417; 5.0907317
1318.2707523; 118.8975429; 215.5771545; -2.7516881; -0.0081475; 19.1137041; 5.0716664
1321.2668222; 120.0108740; 212.7962492; -2.7680649; -0.0038447; 19.8928082; 5.0526726
1324.2628921; 121.0909322; 210.0016760; -2.7768588; -0.0023385; 20.6397708; 5.0337499
1327.2589620; 122.1512395; 207.1995528; -2.7823664; -0.0013703; 21.3579744; 5.0148981
1330.2550319; 123.1995502; 204.3929206; -2.7857562; -0.0010323; 22.0502390; 4.9961168
1333.2511018; 124.2390460; 201.5830109; -2.7887801; -0.0010221; 22.7189452; 4.9774060
1336.2471717; 125.2699250; 198.7699352; -2.7919001; -0.0010611; 23.3661247; 4.9587651
1339.2432416; 126.2918539; 195.9536000; -2.7951395; -0.0011018; 23.9935283; 4.9401941
1342.2393115; 127.3044787; 193.1339105; -2.7985031; -0.0011439; 24.6026773; 4.9216927
1345.2353813; 128.3074322; 190.3107703; -2.8019949; -0.0011873; 25.1949043; 4.9032605
1348.2314512; 129.3003354; 187.4840834; -2.8056181; -0.0012316; 25.7713838; 4.8848974
1351.2275211; 130.2828006; 184.6537558; -2.8093749; -0.0012764; 26.3331580; 4.8666030
1354.2235910; 131.2544341; 181.8196944; -2.8132665; -0.0013215; 26.8811566; 4.8483771
1357.2196609; 132.2148369; 178.9818153; -2.8172933; -0.0013666; 27.4162129; 4.8302195
1360.2157308; 133.1636153; 176.1400217; -2.8214544; -0.0014111; 27.9390780; 4.8121299
1363.2118007; 134.1003576; 173.2942857; -2.8257477; -0.0014547; 28.4504312; 4.7941081
1366.2078706; 135.0247672; 170.4445036; -2.8300617; -0.0013959; 28.9508895; 4.7761537
1369.2039405; 135.9372852; 167.5907900; -2.8340940; -0.0012960; 29.4410153; 4.7582666
1372.2000104; 136.8387243; 164.7335265; -2.8378280; -0.0011966; 29.9213232; 0.7867669
1375.1960803; 137.7299122; 161.8730533; -2.8412648; -0.0010976; 30.0000000; 0.0000000
1378.1921502; 138.6116893; 159.0096601; -2.8444057; -0.0009991; 30.0000000; 0.0000000
1381.1882200; 139.4848918; 156.1436379; -2.8472519; -0.0009009; 30.0000000; 0.0000000
1384.1842899; 140.3503552; 153.2752660; -2.8498048; -0.0008032; 30.0000000; 0.0000000
1387.1803598; 141.2089138; 150.4048169; -2.8520654; -0.0007059; 30.0000000; 0.0000000
1390.1764297; 142.0614004; 147.5325557; -2.8540350; -0.0006089; 30.0000000; 0.0000000
1393.1724996; 142.9086461; 144.6587415; -2.8557143; -0.0005122; 30.0000000; 0.0000000
1396.1685695; 143.7514811; 141.7836283; -2.8571044; -0.0004158; 30.0000000; 0.0000000
1399.1646394; 144.5907345; 138.9074654; -2.8582059; -0.0003195; 30.0000000; 0.0000000
1402.1607093; 145.4272344; 136.0304987; -2.8590192; -0.0002234; 30.0000000; 0.0000000
1405.1567792; 146.2618086; 133.1529714; -2.8595448; -0.0001274; 30.0000000; 0.0000000
1408.1528491; 147.0952845; 130.2751250; -2.8597827; -0.0000314; 30.0000000; 0.0000000
1411.1489190; 147.9284898; 127.3971997; -2.8597329; 0.0000647; 30.0000000; 0.0000000
1414.1449889; 148.7622529; 124.5194360; -2.8593951; 0.0001608; 30.0000000; 0.0000000
1417.1410587; 149.5974026; 121.6420749; -2.8587689; 0.0002572; 30.0000000; 0.0000000
1420.1371286; 150.4347694; 118.7653592; -2.8578536; 0.0003538; 30.0000000; 0.0000000
1423.1331985; 151.2751850; 115.8895342; -2.8566484; 0.0004507; 30.0000000; 0.0000000
1426.1292684; 152.1194832; 113.0148484; -2.8551524; 0.0005480; 30.0000000; 0.0000000
1429.1253383; 152.9684995; 110.1415548; -2.8533644; 0.0006456; 30.0000000; 0.0000000
1432.1214082; 153.8230720; 107.2699114; -2.8512832; 0.0007437; 30.0000000; 0.0000000
1435.1174781; 154.6840406; 104.4001820; -2.8489074; 0.0008423; 30.0000000; 0.0000000
1438.1135480; 155.5522479; 101.5326373; -2.8462356; 0.0009413; 30.0000000; 0.0000000
1441.1096179; 156.4285384; 98.6675559; -2.8432664; 0.0010408; 30.0000000; 0.0000000
1444.1056878; 157.3137588; 95.8052242; -2.8399982; 0.0011408; 30.0000000; 0.0000000
1447.1017577; 158.2087566; 92.9459393; -2.8364297; 0.0012413; 30.0000000; 0.0000000
1450.0978276; 159.1143824; 90.0900042; -2.8325595; 0.0013420; 30.0000000; 0.0000000
1453.0938974; 160.0314813; 87.2377447; -2.8283870; 0.0014439; 30.0000000; 0.0000000
1456.0899673; 160.9609151; 84.3894635; -2.8239088; 0.0015433; 30.0000000; 0.0000000
1459.0860372; 161.9034946; 81.5455631; -2.8191332; 0.0016521; 30.0000000; 0.0000000
1462.0821071; 162.8600384; 78.7065594; -2.8140839; 0.0016465; 30.0000000; 0.0000000
1465.0781770; 163.8304855; 75.8723066; -2.8094212; 0.0014541; 30.0000000; 0.0000000
1468.0742469; 164.8132954; 73.0422005; -2.8053905; 0.0012401; 30.0000000; 0.0000000
1471.0703168; 165.8066156; 70.2157657; -2.8019855; 0.0010327; 30.0000000; 0.0000000
1474.0663867; 166.8086777; 67.3924113; -2.7992023; 0.0008264; 30.0000000; 0.0000000
1477.0624566; 167.8177296; 64.5715433; -2.7970308; 0.0006242; 30.0000000; 0.0000000
1480.0585265; 168.8320566; 61.7525699; -2.7954581; 0.0004269; 30.0000000; 0.0000000
1483.0545964; 169.8499905; 58.9349022; -2.7944651; 0.0002395; 30.0000000; 0.0000000
1486.0506663; 170.8699529; 56.1179778; -2.7940027; 0.0000794; 30.0000000; 0.0000000
1489.0467361; 171.8905949; 53.3013085; -2.7939648; -0.0000500; 30.0000000; -4.1878019
1492.0428060; 172.9108171; 50.4845025; -2.7942899; -0.0001644; 29.5788118; -12.2853089
1495.0388759; 173.9296593; 47.6671888; -2.7949413; -0.0002689; 28.3070807; -12.2855737
1498.0349458; 174.9462900; 44.8491099; -2.7957165; -0.0000620; 26.9754322; -11.2891767
1501.0310157; 175.9628970; 42.0308415; -2.7942949; 0.0017020; 25.6910027; -8.9353507
1504.0270856; 176.9949112; 39.2182431; -2.7836025; 0.0056781; 24.6269313; -6.6796321
1507.0231555; 178.0748479; 36.4239867; -2.7597792; 0.0100173; 23.8004298; -5.2054982
1510.0192254; 179.2379333; 33.6623705; -2.7244815; 0.0133186; 23.1358679; -4.2517098
1513.0152953; 180.5100560; 30.9484813; -2.6807715; 0.0158239; 22.5785639; -3.3901631
1516.0113652; 181.9091107; 28.2984045; -2.6297036; 0.0182149; 22.1241320; -2.7223142
1519.0074351; 183.4499042; 25.7289515; -2.5721103; 0.0202327; 21.7523499; -2.2040518
1522.0035050; 185.1426048; 23.2577892; -2.5090667; 0.0219225; 21.4466254; -1.8273112
1524.9995748; 186.9929336; 20.9027267; -2.4415437; 0.0232809; 21.1898145; -1.5620561
1527.9956447; 189.0029283; 18.6808666; -2.3703530; 0.0243666; 20.9677891; -1.3511394
1530.9917146; 191.1685440; 16.6114967; -2.2961388; 0.0253007; 20.7738288; -1.1504703
1533.9877845; 193.4845929; 14.7113203; -2.2191828; 0.0261739; 20.6072362; -0.8465396
1536.9838544; 195.9453754; 12.9962517; -2.1392717; 0.0272071; 20.4837887; -0.2612625
1539.9799243; 198.5371690; 11.4883756; -2.0554183; 0.0287068; 20.4455393; -0.2612625
1542.9759942; 201.2436320; 10.2102582; -1.9688023; 0.0279430; 20.4072182; 0.1027461
1545.9720641; 204.0409862; 9.1618194; -1.8917447; 0.0242811; 20.4222972; 1.6124076
1548.9681340; 206.9108536; 8.3207682; -1.8189766; 0.0254782; 20.6574925; -30.1822124
1551.9642039; 209.8484230; 7.7061199; -1.7308919; 0.0329710; 15.6804324; -2.1423682
