# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
326.9450658; 227.7549810; 162.5700887; 1.5751462; 0.0020276; 27.4724728; 5.3245720
329.4408296; 225.2598296; 162.5537393; 1.5791927; 0.0011721; 27.9520037; 4.7050160
331.9365935; 222.7644726; 162.5300970; 1.5809641; 0.0002477; 28.3689924; 2.8849510
334.4323573; 220.2686862; 162.5048942; 1.5804571; -0.0006230; 28.6216708; -0.2387601
336.9281212; 217.7722511; 162.4834997; 1.5779684; -0.0013434; 28.6008438; -4.1070798
339.4238851; 215.2759824; 162.4703077; 1.5739861; -0.0018421; 28.2401781; -7.7917516
341.9196489; 212.7817562; 162.4682407; 1.5692227; -0.0019582; 27.5429649; -9.5945349
344.4154128; 210.2863597; 162.4781564; 1.5645386; -0.0017222; 26.6593986; -10.1400682
346.9111767; 207.7900197; 162.4987587; 1.5607478; -0.0012537; 25.6925884; -10.2298524
349.4069405; 205.2934867; 162.5271711; 1.5583104; -0.0007129; 24.6788676; -10.2593408
351.9027044; 202.7971575; 162.5600446; 1.5571438; -0.0002629; 23.6185674; -10.2047145
354.3984682; 200.3015893; 162.5946901; 1.5567836; -0.0000258; 22.5144311; -10.2198022
356.8942321; 197.8054752; 162.6295790; 1.5569243; 0.0001383; 21.3515148; -10.1613580
359.3899960; 195.3087979; 162.6637636; 1.5572466; 0.0000717; 20.1287477; -10.0108560
361.8857598; 192.8118516; 162.6976422; 1.5569965; -0.0004176; 18.8466712; -9.6745369
364.3815237; 190.3172596; 162.7343827; 1.5543278; -0.0025131; 17.5187413; -9.0888624
366.8772875; 187.8251001; 162.7875007; 1.5426042; -0.0080044; 16.1721671; -8.2358584
369.3730514; 185.3319958; 162.8931589; 1.5101648; -0.0180445; 14.8468675; -7.0667535
371.8688153; 182.8476764; 163.1129502; 1.4499921; -0.0299374; 13.6071884; -5.6164256
374.3645791; 180.3904849; 163.5180927; 1.3592083; -0.0430700; 12.5347929; -4.5249518
376.8603430; 177.9959688; 164.1804921; 1.2385818; -0.0528661; 11.5989056; -3.8942425
379.3561068; 175.7026529; 165.1515446; 1.0989842; -0.0605101; 10.7282986; -3.5946438
381.8518707; 173.5621136; 166.4716709; 0.9329644; -0.0710093; 9.8566540; -3.7097620
384.3476346; 171.7045713; 168.1536618; 0.7236549; -0.1033049; 8.8677081; -1.4432123
386.8433984; 170.2806160; 170.3332561; 0.4362777; -0.1128510; 8.4517698; -0.7972231
389.3391623; 169.6983704; 172.5934529; 0.1103037; 0.1449511; 8.2129807; 1.5310554
391.8349261; 169.4598571; 174.9843463; 0.0144438; -0.0915384; 8.6657577; 1.8028413
394.3306900; 169.7199033; 177.5037050; -0.2131932; -0.0825608; 9.1702939; 1.7681336
396.8264539; 170.5071278; 179.9020169; -0.4177252; -0.0756301; 9.6395009; 1.9820285
399.3222177; 171.7380198; 182.0973300; -0.6019251; -0.0676163; 10.1396907; 2.4384502
401.8179816; 173.3066389; 184.0399893; -0.7504315; -0.0527308; 10.7231021; 3.4297593
404.3137455; 175.1235957; 185.7787056; -0.8544572; -0.0295831; 11.4936790; 4.2779642
406.8095093; 177.0703937; 187.3801989; -0.9020826; -0.0090813; 12.3878261; 5.1209423
409.3052732; 179.0195580; 188.9155891; -0.8963448; 0.0113491; 13.3798191; 5.3444239
411.8010370; 180.9117757; 190.4911121; -0.8524459; 0.0206211; 14.3421198; 4.3848785
414.2968009; 182.7429525; 192.1738665; -0.8028632; 0.0213326; 15.0858756; 3.0892301
416.7925648; 184.4890234; 193.9631729; -0.7408225; 0.0272307; 15.5885734; 2.1567772
419.2883286; 186.1095236; 195.8642997; -0.6701448; 0.0289179; 15.9301360; 1.5866369
421.7840925; 187.5892244; 197.8776392; -0.5971102; 0.0294641; 16.1768036; 1.2717340
424.2798563; 188.9163930; 199.9908342; -0.5247409; 0.0287228; 16.3718316; 1.1359753
426.7756202; 190.0905775; 202.1939203; -0.4552747; 0.0271319; 16.5440963; 1.1463063
429.2713841; 191.1108471; 204.4709948; -0.3870950; 0.0272734; 16.7161282; 0.4889879
431.7671479; 191.9711550; 206.8084290; -0.3175164; 0.0286755; 16.7889767; -0.7094050
434.2629118; 192.6614489; 209.2008955; -0.2428913; 0.0316531; 16.6831869; -1.0235009
436.7586756; 193.1619857; 211.6417711; -0.1604576; 0.0344607; 16.5293645; -0.9287081
439.2544395; 193.4520197; 214.1189131; -0.0720212; 0.0360418; 16.3885393; -0.7628027
441.7502034; 193.5185894; 216.6139886; 0.0187924; 0.0362174; 16.2719596; -0.8019597
444.2459672; 193.3596856; 219.1083313; 0.1079475; 0.0348755; 16.1484880; -1.5549034
446.7417311; 192.9849219; 221.5790344; 0.1921780; 0.0326045; 15.9063610; -2.4204818
449.2374949; 192.4156489; 223.9950963; 0.2691793; 0.0291898; 15.5219335; -2.6591065
451.7332588; 191.6694325; 226.3707964; 0.3392251; 0.0282495; 15.0883205; -2.7098471
454.2290227; 190.7500266; 228.7052772; 0.4117574; 0.0298535; 14.6332204; -2.6033690
456.7247865; 189.6619931; 230.9547880; 0.4909049; 0.0338321; 14.1822548; -2.5606216
459.2205504; 188.3847461; 233.1086192; 0.5816610; 0.0388748; 13.7242463; -2.5532843
461.7163143; 186.9016918; 235.1287523; 0.6877091; 0.0455258; 13.2517979; -2.5672081
464.2120781; 185.2168631; 236.9459543; 0.8117213; 0.0556362; 12.7591480; -2.7858192
466.7078420; 183.2647444; 238.5476483; 0.9586262; 0.0629016; 12.2020639; -2.4044486
469.2036058; 181.0814144; 239.8217222; 1.1279573; 0.0686474; 11.6999355; -1.7209899
471.6993697; 178.7673229; 240.6790284; 1.3009076; 0.0564654; 11.3268761; 0.2628079
474.1951336; 176.3778200; 241.2104951; 1.3960936; 0.0306436; 11.3846359; 0.5689522
476.6908974; 173.9201320; 241.4913497; 1.5330870; 0.0662182; 11.5086869; 1.5760482
