# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
275.4774395; 120.5681181; 221.5534737; -0.5954270; -0.0283335; 14.6176383; -2.7320434
277.4736528; 121.7604423; 223.2105377; -0.6514704; -0.0265839; 14.2396582; -3.2613355
279.4698662; 122.9972284; 224.7501269; -0.7011891; -0.0239440; 13.7748765; -3.1531196
281.4660795; 124.3286150; 226.2541330; -0.7474247; -0.0222321; 13.3100949; -3.6427168
283.4622928; 125.7170408; 227.6898038; -0.7875763; -0.0154547; 12.7520722; -3.9364806
285.4585062; 127.1432609; 229.0770477; -0.8072664; -0.0044278; 12.1201995; -3.7364703
287.4547195; 128.5985624; 230.4676041; -0.8055127; 0.0060333; 11.4883268; -2.8666383
289.4509328; 130.0338412; 231.8722296; -0.7835946; 0.0158578; 10.9789256; -2.7089823
291.4471461; 131.4186465; 233.3169993; -0.7411448; 0.0269169; 10.4747981; -3.0657732
293.4433595; 132.7299422; 234.8440969; -0.6724212; 0.0438655; 9.8732731; -3.8222804
295.4395728; 133.9110456; 236.5051880; -0.5531370; 0.0752506; 9.0675987; -3.4971091
297.4357861; 134.7816250; 238.2293325; -0.3682483; 0.1178365; 8.2619244; -0.9517511
299.4319995; 135.3067892; 240.2897560; -0.1460384; 0.0829508; 8.0286735; -0.6173019
301.4282128; 135.4557557; 242.1924661; -0.0221253; 0.0443330; 7.8736946; -0.6291700
303.4244261; 135.2487461; 244.1079682; 0.4214373; 0.5323117; 7.7125321; -0.5310577
305.4206395; 133.9706949; 245.3426408; 1.0416762; 0.1478082; 7.5738327; -0.4253632
307.4168528; 132.1318805; 246.1598340; 1.2417259; 0.0769068; 7.4608787; 0.0341591
309.4130661; 130.0428794; 246.6868933; 1.4067336; 0.0759810; 7.4700126; 1.0344794
311.4092794; 128.0702358; 246.8715512; 1.5430993; 0.0607035; 7.7415225; 1.0714081
313.4054928; 126.0643318; 246.8168653; 1.6469940; 0.0428056; 8.0130325; 1.6244327
315.4017061; 124.0923080; 246.5900343; 1.7203006; 0.0322095; 8.4079794; 1.7763266
317.3979194; 122.1200300; 246.2328412; 1.7771814; 0.0248889; 8.8196356; 2.0880190
319.3941328; 120.1640410; 245.7761554; 1.8212363; 0.0191040; 9.2802066; 2.6428724
321.3903461; 118.2347539; 245.2471731; 1.8535883; 0.0131535; 9.8322789; 2.7955534
323.3865594; 116.3317761; 244.6714112; 1.8735182; 0.0068470; 10.3843513; 3.0995093
325.3827728; 114.4265959; 244.0645677; 1.8841568; 0.0044661; 10.9640008; 3.2994271
327.3789861; 112.5303757; 243.4418781; 1.8914870; 0.0028750; 11.5491140; 3.3893747
329.3751994; 110.6388423; 242.8086786; 1.8956729; 0.0014334; 12.1208030; 3.3940111
331.3714127; 108.7445384; 242.1684333; 1.8973993; 0.0002875; 12.6674467; 3.5437042
333.3676261; 106.8592353; 241.5300289; 1.8968091; -0.0008855; 13.2140904; 3.3941543
335.3638394; 104.9635030; 240.8913765; 1.8945786; -0.0012565; 13.7172554; 3.4833221
337.3600527; 103.0715027; 240.2592649; 1.8917976; -0.0015327; 14.2151330; 3.4713328
339.3562661; 101.1770537; 239.6327491; 1.8885243; -0.0016725; 14.6945244; 3.4210496
341.3524794; 99.2782691; 239.0117912; 1.8852094; -0.0016458; 15.1521397; 3.5149443
343.3486927; 97.3829900; 238.3988592; 1.8819599; -0.0016185; 15.6083469; 3.3952016
345.3449061; 95.4783732; 237.7897237; 1.8787079; -0.0016338; 16.0366950; 3.4871166
347.3411194; 93.5769017; 237.1884247; 1.8754358; -0.0016474; 16.4650431; 3.4517428
349.3373327; 91.6711334; 236.5926472; 1.8721424; -0.0016467; 16.8783433; 3.4684620
351.3335460; 89.7638707; 236.0032771; 1.8688644; -0.0016372; 17.2836933; 3.5025001
353.3297594; 87.8561894; 235.4205983; 1.8656068; -0.0016363; 17.6835949; 3.4517681
355.3259727; 85.9441202; 234.8434094; 1.8623134; -0.0016614; 18.0690470; 3.5261957
357.3221860; 84.0327384; 234.2733362; 1.8589760; -0.0016848; 18.4544991; 3.4406913
359.3183994; 82.1171694; 233.7090309; 1.8555732; -0.0017245; 18.8229978; 3.4911867
361.3146127; 80.2007893; 233.1516491; 1.8520912; -0.0017646; 19.1896731; 3.4698612
363.3108260; 78.2824585; 232.6010201; 1.8485287; -0.0018071; 19.5472944; 3.4564008
365.3070394; 76.3618044; 232.0572148; 1.8448769; -0.0018514; 19.8971391; 3.4904770
367.3032527; 74.4393679; 231.5205699; 1.8411396; -0.0018910; 20.2442984; 3.4207505
369.2994660; 72.5151364; 230.9912374; 1.8373403; -0.0019161; 20.5788414; 3.4768162
371.2956793; 70.5879992; 230.4690254; 1.8334912; -0.0019392; 20.9133844; 3.4124447
373.2918927; 68.6602913; 229.9546383; 1.8296369; -0.0019159; 21.2366095; 3.4365002
375.2881060; 66.7294390; 229.4473119; 1.8258471; -0.0018805; 21.5572159; 3.2715674
377.2843193; 64.7972446; 228.9473692; 1.8221607; -0.0017754; 21.8580660; 3.0429706
379.2805327; 62.8639263; 228.4544184; 1.8188097; -0.0015836; 22.1342243; 2.8834583
381.2767460; 60.9259578; 227.9668023; 1.8158392; -0.0013677; 22.3927641; 0.2311489
383.2729593; 58.9915666; 227.4855136; 1.8136378; -0.0008423; 22.4133605; 0.2313614
385.2691726; 57.0519346; 227.0063826; 1.8124747; -0.0003231; 22.4339569; -2.1689946
387.2653860; 55.1144366; 226.5291026; 1.8123532; 0.0002056; 22.2401185; -3.2562079
389.2615993; 53.1763424; 226.0508334; 1.8132942; 0.0007362; 21.9459039; -3.9463983
391.2578126; 51.2376338; 225.5693870; 1.8153011; 0.0012982; 21.5839522; -5.7147189
393.2540260; 49.3026730; 225.0835138; 1.8185391; 0.0019471; 21.0487861; -5.5712459
395.2502393; 47.3668594; 224.5894192; 1.8230746; 0.0025925; 20.5136200; -5.2864588
397.2464526; 45.4362456; 224.0859221; 1.8290107; 0.0033756; 19.9925688; -5.1301507
399.2426660; 43.5076965; 223.5690617; 1.8365512; 0.0041774; 19.4735990; -4.8320177
401.2388793; 41.5835360; 223.0361214; 1.8457434; 0.0050937; 18.9718101; -4.5150576
403.2350926; 39.6655732; 222.4838111; 1.8569626; 0.0061485; 18.4906339; -4.3809284
405.2313059; 37.7534047; 221.9076580; 1.8702954; 0.0072100; 18.0114688; -3.7425452
407.2275193; 35.8514447; 221.3044609; 1.8859376; 0.0084681; 17.5917927; -3.6543141
409.2237326; 33.9587772; 220.6688112; 1.9040972; 0.0097211; 17.1721166; -3.2103240
411.2199459; 32.0789731; 219.9966184; 1.9247406; 0.0109561; 16.7947791; -2.9134942
413.2161593; 30.2143852; 219.2834903; 1.9478554; 0.0122053; 16.4448379; -2.7678685
415.2123726; 28.3685964; 218.5255070; 1.9734799; 0.0134934; 16.1053464; -2.3289090
417.2085859; 26.5470978; 217.7195909; 2.0016404; 0.0147513; 15.8140502; -2.2864018
419.2047993; 24.7437564; 216.8574500; 2.0322206; 0.0158077; 15.5227540; -2.0546868
421.2010126; 22.9637261; 215.9361026; 2.0650799; 0.0171377; 15.2562350; -1.9544214
423.1972259; 21.2198255; 214.9558614; 2.1014104; 0.0193349; 14.9983273; -1.9005454
425.1934392; 19.5389572; 213.9239164; 2.1420984; 0.0209876; 14.7432030; -1.8198494
427.1896526; 17.9151549; 212.8348605; 2.1797401; 0.0170063; 14.4947031; -1.7889148
429.1858659; 16.2671499; 211.6477568; 2.2082955; 0.0110417; 14.2462033; -1.7018711
431.1820792; 14.5685644; 210.3622258; 2.2283674; 0.0090239; 14.0057029; -1.6615811
433.1782926; 12.9624855; 209.0959830; 2.2499774; 0.0136310; 13.7668432; -1.8649163
435.1745059; 11.3381940; 207.7259845; 2.3017819; 0.0370214; 13.4937182; -2.3556067
437.1707192; 10.1404016; 206.5688058; 2.4777292; 1.7170737; 13.1406181; -1.5836239
439.1669326; 10.5277781; 204.9617204; -2.7631595; 0.0295495; 12.8978037; -0.7040582
441.1631459; 11.3529160; 203.0414077; -2.7098388; 0.0245029; 12.7883713; -0.2295836
443.1593592; 12.3258607; 201.0713539; -2.6582037; 0.0184234; 12.7524839; 0.1390563
445.1555725; 13.2931521; 199.2965519; -2.6294773; 0.0108709; 12.7742325; 0.1392933
447.1517859; 14.2978924; 197.5476195; -2.6123054; 0.0063767; 12.7959812; 0.6760487
449.1479992; 15.3546912; 195.7687830; -2.5969633; 0.0106108; 12.9010159; 0.8636757
451.1442125; 16.4003925; 194.0918743; -2.5685634; 0.0181155; 13.0339699; 0.9726526
453.1404259; 17.4781333; 192.4909706; -2.5280736; 0.0224295; 13.1820945; 1.2645644
455.1366392; 18.6601557; 190.8892284; -2.4837447; 0.0220221; 13.3722211; 1.2826728
457.1328525; 19.9181185; 189.3324494; -2.4404661; 0.0211488; 13.5623476; 1.0397243
459.1290658; 21.2278880; 187.8456216; -2.3981322; 0.0217502; 13.7145287; 1.0206495
461.1252792; 22.6137762; 186.4033634; -2.3538673; 0.0224932; 13.8622929; 0.9657970
463.1214925; 24.0663601; 185.0219111; -2.3081386; 0.0231025; 14.0006799; 0.9008410
465.1177058; 25.5765874; 183.7134269; -2.2609678; 0.0242461; 14.1285378; 0.9090303
467.1139192; 27.1479597; 182.4803328; -2.2106643; 0.0262741; 14.2563957; 0.9340717
469.1101325; 28.8000264; 181.3187022; -2.1560128; 0.0279864; 14.3865920; 0.9426584
471.1063458; 30.4883714; 180.2681962; -2.0978753; 0.0306651; 14.5168015; 1.0233163
473.1025592; 32.2596578; 179.3117563; -2.0329897; 0.0335556; 14.6568428; 1.0890294
475.0987725; 34.0828796; 178.4810601; -1.9624440; 0.0371421; 14.8044220; 1.1653255
477.0949858; 35.9416469; 177.7957813; -1.8839391; 0.0418056; 14.9607281; 1.3462371
479.0911991; 37.8909682; 177.2571219; -1.7955032; 0.0458430; 15.1392912; 1.4346714
481.0874125; 39.8148378; 176.9105611; -1.7004971; 0.0527073; 15.3272946; 1.7298138
483.0836258; 41.8100184; 176.7642560; -1.5842620; 0.0622816; 15.5509522; 1.8632305
485.0798391; 43.7626572; 176.8588495; -1.4606396; 0.0616153; 15.7883161; 2.1263392
487.0760525; 45.7073924; 177.1881094; -1.3492111; 0.0504934; 16.0549114; 2.2507271
489.0722658; 47.6351962; 177.7166822; -1.2615222; 0.0376392; 16.3323618; 2.4380557
491.0684791; 49.4914259; 178.3800809; -1.1963952; 0.0290488; 16.6276817; 2.5213337
493.0646925; 51.3766866; 179.1814844; -1.1433716; 0.0227078; 16.9276708; 2.7608412
495.0609058; 53.1450509; 180.0302089; -1.1053162; 0.0164154; 17.2501738; 2.8129439
497.0571191; 54.9423187; 180.9666942; -1.0772181; 0.0115226; 17.5726768; 3.0428211
499.0533324; 56.6920966; 181.9308172; -1.0587320; 0.0068867; 17.9149995; 3.1709041
501.0495458; 58.4286344; 182.9192452; -1.0493857; 0.0025390; 18.2649065; 2.8149884
503.0457591; 60.1723669; 183.9236129; -1.0484304; -0.0015549; 18.5700147; 0.3342901
505.0419724; 61.9148911; 184.9201109; -1.0555435; -0.0055636; 18.6059150; 0.3349358
507.0381858; 63.6558893; 185.8901035; -1.0708541; -0.0098840; 18.6418154; -1.4423232
509.0343991; 65.4328638; 186.8342167; -1.0956786; -0.0149324; 18.4867226; -2.8356581
511.0306124; 67.2331843; 187.7221549; -1.1315372; -0.0209977; 18.1779469; -2.8457989
513.0268258; 69.0293918; 188.5164667; -1.1797135; -0.0280040; 17.8627017; -3.4933940
515.0230391; 70.9269510; 189.2337275; -1.2403903; -0.0318217; 17.4679418; -3.4153285
517.0192524; 72.8112821; 189.8121273; -1.3067578; -0.0354712; 17.0731820; -2.8154773
519.0154657; 74.7622483; 190.2643086; -1.3796964; -0.0368117; 16.7407573; -2.5995324
521.0116791; 76.7272328; 190.5700704; -1.4532420; -0.0370536; 16.4278579; -2.3182819
523.0078924; 78.7141077; 190.7304739; -1.5274987; -0.0378013; 16.1436967; -2.1012556
525.0041057; 80.7092364; 190.7406690; -1.6043422; -0.0392078; 15.8817453; -2.0136734
527.0003191; 82.6942455; 190.5954490; -1.6837396; -0.0405003; 15.6265924; -1.9124493
528.9965324; 84.6665131; 190.2898718; -1.7655993; -0.0414506; 15.3803471; -1.8912693
530.9927457; 86.6013022; 189.8239959; -1.8488242; -0.0422523; 15.1328888; -1.8781154
532.9889591; 88.4934770; 189.1959106; -1.9340668; -0.0431812; 14.8830805; -1.8699893
534.9851724; 90.3240212; 188.4078131; -2.0208704; -0.0440888; 14.6301159; -1.9048142
536.9813857; 92.0720545; 187.4656758; -2.1097842; -0.0452672; 14.3678620; -1.8846144
538.9775990; 93.7448621; 186.3588322; -2.2008783; -0.0450701; 14.1035909; -1.9408308
540.9738124; 95.2914270; 185.1237341; -2.2877701; -0.0428653; 13.8261582; -1.9022733
542.9700257; 96.7521637; 183.7363705; -2.3726532; -0.0415146; 13.5487255; -2.0043971
544.9662390; 98.0763832; 182.2507923; -2.4541255; -0.0405385; 13.2501153; -1.9700627
546.9624524; 99.2824255; 180.6539835; -2.5354526; -0.0409569; 12.9499121; -2.0769045
548.9586657; 100.3566687; 178.9582969; -2.6185157; -0.0416268; 12.6257014; -2.0991605
550.9548790; 101.2809140; 177.1877878; -2.7029600; -0.0431614; 12.2893284; -1.8655689
552.9510923; 102.0503790; 175.3397948; -2.7919846; -0.0456404; 11.9824640; -1.5660942
554.9473057; 102.6486994; 173.4250877; -2.8865536; -0.0489320; 11.7186573; -1.0135826
556.9435190; 103.0525039; 171.4818593; -2.9884288; -0.0532288; 11.5447076; 0.7032285
558.9397323; 103.2511923; 169.4719451; -3.0987430; -0.0563789; 11.6656702; 0.7201637
560.9359457; 103.2227686; 167.5025420; 3.0678452; -0.0625673; 11.7882595; 0.7653856
562.9321590; 102.9437183; 165.5109405; 2.9345536; -0.0696081; 11.9171645; 0.7895374
564.9283723; 102.4090653; 163.6299275; 2.7927976; -0.0758070; 12.0486920; 0.8281490
566.9245857; 101.5932730; 161.8250459; 2.6421682; -0.0734515; 12.1851263; 0.8197156
568.9207990; 100.5420447; 160.1749854; 2.5112766; -0.0593331; 12.3186833; 0.8136108
570.9170123; 99.2785197; 158.6277932; 2.4067801; -0.0458202; 12.4498289; 0.3247648
572.9132256; 97.8740427; 157.1991711; 2.3267145; -0.0337752; 12.5017934; -0.1245199
